strain,name,accession_number,common_name,product,b_number,cog_letter,cog_class,cog_desc
REL606,ydaB,ECB_01325,ralR,GCQD-1525-MONOMER,Not Assigned,Not Assigned,Not Assigned,Not Assigned
REL606,lar,ECB_01325,ralR,GCQD-1525-MONOMER,Not Assigned,Not Assigned,Not Assigned,Not Assigned
REL606,ralR,ECB_01325,ralR,GCQD-1525-MONOMER,Not Assigned,Not Assigned,Not Assigned,Not Assigned
MG1655,yabA,ECK0060,rapA,RNA polymerase-binding ATPase and RNAP recycling factor,b0059,K,Transcription,"Superfamily II DNA or RNA helicase, SNF2 family"
MG1655,hepA,ECK0060,rapA,RNA polymerase-binding ATPase and RNAP recycling factor,b0059,K,Transcription,"Superfamily II DNA or RNA helicase, SNF2 family"
MG1655,rapA,ECK0060,rapA,RNA polymerase-binding ATPase and RNAP recycling factor,b0059,K,Transcription,"Superfamily II DNA or RNA helicase, SNF2 family"
REL606,yabA,ECB_00061,rapA,GCQD-239-MONOMER,Not Assigned,K,Transcription,"Superfamily II DNA or RNA helicase, SNF2 family"
REL606,hepA,ECB_00061,rapA,GCQD-239-MONOMER,Not Assigned,K,Transcription,"Superfamily II DNA or RNA helicase, SNF2 family"
REL606,rapA,ECB_00061,rapA,GCQD-239-MONOMER,Not Assigned,K,Transcription,"Superfamily II DNA or RNA helicase, SNF2 family"
MG1655,yhbJ,ECK3194,rapZ,RNase adaptor protein RapZ,b3205,T,Signal transduction mechanisms,"RNase adaptor protein RapZ for GlmZ sRNA degradation, contains a P-loop ATPase domain"
MG1655,rapZ,ECK3194,rapZ,RNase adaptor protein RapZ,b3205,T,Signal transduction mechanisms,"RNase adaptor protein RapZ for GlmZ sRNA degradation, contains a P-loop ATPase domain"
REL606,yhbJ,ECB_03070,rapZ,GCQD-3298-MONOMER,Not Assigned,T,Signal transduction mechanisms,"RNase adaptor protein RapZ for GlmZ sRNA degradation, contains a P-loop ATPase domain"
REL606,rapZ,ECB_03070,rapZ,GCQD-3298-MONOMER,Not Assigned,T,Signal transduction mechanisms,"RNase adaptor protein RapZ for GlmZ sRNA degradation, contains a P-loop ATPase domain"
MG1655,ycaJ,ECK0883,rarA,replication-associated recombination protein A,b0892,L,"Replication, recombination and repair",Replication-associated recombination protein RarA (DNA-dependent ATPase)
MG1655,mgsA,ECK0883,rarA,replication-associated recombination protein A,b0892,L,"Replication, recombination and repair",Replication-associated recombination protein RarA (DNA-dependent ATPase)
MG1655,rarA,ECK0883,rarA,replication-associated recombination protein A,b0892,L,"Replication, recombination and repair",Replication-associated recombination protein RarA (DNA-dependent ATPase)
REL606,ycaJ,ECB_00896,rarA,GCQD-1095-MONOMER,Not Assigned,L,"Replication, recombination and repair",Replication-associated recombination protein RarA (DNA-dependent ATPase)
REL606,mgsA,ECB_00896,rarA,GCQD-1095-MONOMER,Not Assigned,L,"Replication, recombination and repair",Replication-associated recombination protein RarA (DNA-dependent ATPase)
REL606,rarA,ECB_00896,rarA,GCQD-1095-MONOMER,Not Assigned,L,"Replication, recombination and repair",Replication-associated recombination protein RarA (DNA-dependent ATPase)
MG1655,yigH,ECK3813,rarD,putative transporter RarD,b3819,R,General function prediction only,"Membrane protein RarD, contains two EamA domains, drug/metabolite transporter family"
MG1655,rarD,ECK3813,rarD,putative transporter RarD,b3819,R,General function prediction only,"Membrane protein RarD, contains two EamA domains, drug/metabolite transporter family"
REL606,yigH,ECB_03698,rarD,GCQD-3942-MONOMER,Not Assigned,R,General function prediction only,"Membrane protein RarD, contains two EamA domains, drug/metabolite transporter family"
REL606,rarD,ECB_03698,rarD,GCQD-3942-MONOMER,Not Assigned,R,General function prediction only,"Membrane protein RarD, contains two EamA domains, drug/metabolite transporter family"
MG1655,yfjG,ECK2615,ratA,ribosome association toxin RatA,b2619,J,"Translation, ribosomal structure and biogenesis",Ribosome association toxin PasT (RatA) of the RatAB toxin-antitoxin module
MG1655,ratA,ECK2615,ratA,ribosome association toxin RatA,b2619,J,"Translation, ribosomal structure and biogenesis",Ribosome association toxin PasT (RatA) of the RatAB toxin-antitoxin module
REL606,yfjG,ECB_02507,ratA,GCQD-2724-MONOMER,Not Assigned,J,"Translation, ribosomal structure and biogenesis",Ribosome association toxin PasT (RatA) of the RatAB toxin-antitoxin module
REL606,ratA,ECB_02507,ratA,GCQD-2724-MONOMER,Not Assigned,J,"Translation, ribosomal structure and biogenesis",Ribosome association toxin PasT (RatA) of the RatAB toxin-antitoxin module
REL606,yfjF,ECB_02506,ratB,GCQD-2723-MONOMER,Not Assigned,V,Defense mechanisms,"Putative antitoxin component PasI (RatB) of the RatAB toxin-antitoxin module, ubiquitin-RnfH superfamily"
REL606,ratB,ECB_02506,ratB,GCQD-2723-MONOMER,Not Assigned,V,Defense mechanisms,"Putative antitoxin component PasI (RatB) of the RatAB toxin-antitoxin module, ubiquitin-RnfH superfamily"
MG1655,yieN,ECK3740,ravA,regulatory ATPase RavA,b3746,R,General function prediction only,MoxR-like ATPase
MG1655,ravA,ECK3740,ravA,regulatory ATPase RavA,b3746,R,General function prediction only,MoxR-like ATPase
REL606,yieN,ECB_03630,ravA,GCQD-3864-MONOMER,Not Assigned,R,General function prediction only,MoxR-like ATPase
REL606,ravA,ECB_03630,ravA,GCQD-3864-MONOMER,Not Assigned,R,General function prediction only,MoxR-like ATPase
MG1655,yafM,ECK0229,rayT,REP-associated tyrosine transposase,b0228,X,"Mobilome: prophages, transposons",REP element-mobilizing transposase RayT
MG1655,rayT,ECK0229,rayT,REP-associated tyrosine transposase,b0228,X,"Mobilome: prophages, transposons",REP element-mobilizing transposase RayT
REL606,yafM,ECB_00223,rayT,GCQD-408-MONOMER,Not Assigned,X,"Mobilome: prophages, transposons",REP element-mobilizing transposase RayT
REL606,rayT,ECB_00223,rayT,GCQD-408-MONOMER,Not Assigned,X,"Mobilome: prophages, transposons",REP element-mobilizing transposase RayT
MG1655,yhiG,ECK3471,rbbA,ribosome-associated ATPase,b3486,V,Defense mechanisms,"ABC-type multidrug transport system, permease component"
MG1655,yhiH,ECK3471,rbbA,ribosome-associated ATPase,b3486,V,Defense mechanisms,"ABC-type multidrug transport system, permease component"
MG1655,rbbA,ECK3471,rbbA,ribosome-associated ATPase,b3486,V,Defense mechanisms,"ABC-type multidrug transport system, permease component"
REL606,yhiG,ECB_03336,rbbA,GCQD-3570-MONOMER,Not Assigned,V,Defense mechanisms,"ABC-type multidrug transport system, permease component"
REL606,yhiH,ECB_03336,rbbA,GCQD-3570-MONOMER,Not Assigned,V,Defense mechanisms,"ABC-type multidrug transport system, permease component"
REL606,rbbA,ECB_03336,rbbA,GCQD-3570-MONOMER,Not Assigned,V,Defense mechanisms,"ABC-type multidrug transport system, permease component"
MG1655,sdr-43,ECK3156,rbfA,30S ribosome binding factor,b3167,J,"Translation, ribosomal structure and biogenesis",Ribosome-binding factor RbfA
MG1655,yhbB,ECK3156,rbfA,30S ribosome binding factor,b3167,J,"Translation, ribosomal structure and biogenesis",Ribosome-binding factor RbfA
MG1655,rbfA,ECK3156,rbfA,30S ribosome binding factor,b3167,J,"Translation, ribosomal structure and biogenesis",Ribosome-binding factor RbfA
REL606,sdr-43,ECB_03034,rbfA,GCQD-3260-MONOMER,Not Assigned,J,"Translation, ribosomal structure and biogenesis",Ribosome-binding factor RbfA
REL606,yhbB,ECB_03034,rbfA,GCQD-3260-MONOMER,Not Assigned,J,"Translation, ribosomal structure and biogenesis",Ribosome-binding factor RbfA
REL606,rbfA,ECB_03034,rbfA,GCQD-3260-MONOMER,Not Assigned,J,"Translation, ribosomal structure and biogenesis",Ribosome-binding factor RbfA
MG1655,zipD,ECK2262,rbn,ribonuclease BN,b2268,J,"Translation, ribosomal structure and biogenesis","Ribonuclease BN, tRNA processing enzyme"
MG1655,ecoZ,ECK2262,rbn,ribonuclease BN,b2268,J,"Translation, ribosomal structure and biogenesis","Ribonuclease BN, tRNA processing enzyme"
MG1655,rnz,ECK2262,rbn,ribonuclease BN,b2268,J,"Translation, ribosomal structure and biogenesis","Ribonuclease BN, tRNA processing enzyme"
MG1655,elaC,ECK2262,rbn,ribonuclease BN,b2268,J,"Translation, ribosomal structure and biogenesis","Ribonuclease BN, tRNA processing enzyme"
MG1655,rbn,ECK2262,rbn,ribonuclease BN,b2268,J,"Translation, ribosomal structure and biogenesis","Ribonuclease BN, tRNA processing enzyme"
REL606,zipD,ECB_02195,rbn,GCQD-2403-MONOMER,Not Assigned,J,"Translation, ribosomal structure and biogenesis","Ribonuclease BN, tRNA processing enzyme"
REL606,ecoZ,ECB_02195,rbn,GCQD-2403-MONOMER,Not Assigned,J,"Translation, ribosomal structure and biogenesis","Ribonuclease BN, tRNA processing enzyme"
REL606,rnz,ECB_02195,rbn,GCQD-2403-MONOMER,Not Assigned,J,"Translation, ribosomal structure and biogenesis","Ribonuclease BN, tRNA processing enzyme"
REL606,elaC,ECB_02195,rbn,GCQD-2403-MONOMER,Not Assigned,J,"Translation, ribosomal structure and biogenesis","Ribonuclease BN, tRNA processing enzyme"
REL606,rbn,ECB_02195,rbn,GCQD-2403-MONOMER,Not Assigned,J,"Translation, ribosomal structure and biogenesis","Ribonuclease BN, tRNA processing enzyme"
MG1655,rbsT,ECK3743,rbsA,ribose ABC transporter ATP binding subunit,b3749,G,Carbohydrate transport and metabolism,"ABC-type sugar transport system, ATPase component"
MG1655,rbsP,ECK3743,rbsA,ribose ABC transporter ATP binding subunit,b3749,G,Carbohydrate transport and metabolism,"ABC-type sugar transport system, ATPase component"
MG1655,rbsA,ECK3743,rbsA,ribose ABC transporter ATP binding subunit,b3749,G,Carbohydrate transport and metabolism,"ABC-type sugar transport system, ATPase component"
REL606,rbsT,ECB_03635,rbsA,GCQD-3869-MONOMER,Not Assigned,G,Carbohydrate transport and metabolism,"ABC-type sugar transport system, ATPase component"
REL606,rbsP,ECB_03635,rbsA,GCQD-3869-MONOMER,Not Assigned,G,Carbohydrate transport and metabolism,"ABC-type sugar transport system, ATPase component"
REL606,rbsA,ECB_03635,rbsA,GCQD-3869-MONOMER,Not Assigned,G,Carbohydrate transport and metabolism,"ABC-type sugar transport system, ATPase component"
MG1655,prlB,ECK3745,rbsB,ribose ABC transporter periplasmic binding protein,b3751,G,Carbohydrate transport and metabolism,"ABC-type sugar transport system, periplasmic component, contains N-terminal xre family HTH domain"
MG1655,rbsP,ECK3745,rbsB,ribose ABC transporter periplasmic binding protein,b3751,G,Carbohydrate transport and metabolism,"ABC-type sugar transport system, ATPase component"
MG1655,rbsB,ECK3745,rbsB,ribose ABC transporter periplasmic binding protein,b3751,G,Carbohydrate transport and metabolism,"ABC-type sugar transport system, periplasmic component, contains N-terminal xre family HTH domain"
REL606,prlB,ECB_03637,rbsB,GCQD-3871-MONOMER,Not Assigned,G,Carbohydrate transport and metabolism,"ABC-type sugar transport system, periplasmic component, contains N-terminal xre family HTH domain"
REL606,rbsP,ECB_03637,rbsB,GCQD-3871-MONOMER,Not Assigned,G,Carbohydrate transport and metabolism,"ABC-type sugar transport system, ATPase component"
REL606,rbsB,ECB_03637,rbsB,GCQD-3871-MONOMER,Not Assigned,G,Carbohydrate transport and metabolism,"ABC-type sugar transport system, periplasmic component, contains N-terminal xre family HTH domain"
MG1655,rbsP,ECK3744,rbsC,ribose ABC transporter membrane subunit,b3750,G,Carbohydrate transport and metabolism,"ABC-type sugar transport system, ATPase component"
MG1655,rbsT,ECK3744,rbsC,ribose ABC transporter membrane subunit,b3750,G,Carbohydrate transport and metabolism,"ABC-type sugar transport system, ATPase component"
MG1655,rbsC,ECK3744,rbsC,ribose ABC transporter membrane subunit,b3750,G,Carbohydrate transport and metabolism,"Ribose/xylose/arabinose/galactoside ABC-type transport system, permease component"
REL606,rbsP,ECB_03636,rbsC,GCQD-3870-MONOMER,Not Assigned,G,Carbohydrate transport and metabolism,"ABC-type sugar transport system, ATPase component"
REL606,rbsT,ECB_03636,rbsC,GCQD-3870-MONOMER,Not Assigned,G,Carbohydrate transport and metabolism,"ABC-type sugar transport system, ATPase component"
REL606,rbsC,ECB_03636,rbsC,GCQD-3870-MONOMER,Not Assigned,G,Carbohydrate transport and metabolism,"Ribose/xylose/arabinose/galactoside ABC-type transport system, permease component"
MG1655,rbsP,ECK3742,rbsD,D-ribose pyranase,b3748,G,Carbohydrate transport and metabolism,"ABC-type sugar transport system, ATPase component"
MG1655,rbsD,ECK3742,rbsD,D-ribose pyranase,b3748,G,Carbohydrate transport and metabolism,D-ribose pyranose/furanose isomerase RbsD
REL606,rbsP,ECB_03634,rbsD,GCQD-3868-MONOMER,Not Assigned,G,Carbohydrate transport and metabolism,"ABC-type sugar transport system, ATPase component"
REL606,rbsD,ECB_03634,rbsD,GCQD-3868-MONOMER,Not Assigned,G,Carbohydrate transport and metabolism,D-ribose pyranose/furanose isomerase RbsD
MG1655,rbsK,ECK3746,rbsK,ribokinase,b3752,G,Carbohydrate transport and metabolism,"Sugar or nucleoside kinase, ribokinase family"
MG1655,rbsK,ECK3746,rbsK,ribokinase,b3752,G,Carbohydrate transport and metabolism,"Sugar or nucleoside kinase, ribokinase family"
REL606,GCQD-3872,ECB_03638,rbsK,GCQD-3872-MONOMER,Not Assigned,G,Carbohydrate transport and metabolism,"Sugar or nucleoside kinase, ribokinase family"
REL606,rbsK,ECB_03638,rbsK,GCQD-3872-MONOMER,Not Assigned,G,Carbohydrate transport and metabolism,"Sugar or nucleoside kinase, ribokinase family"
MG1655,rbsR,ECK3747,rbsR,DNA-binding transcriptional dual regulator RbsR,b3753,K,Transcription,"DNA-binding transcriptional regulator, LacI/PurR family"
MG1655,rbsR,ECK3747,rbsR,DNA-binding transcriptional dual regulator RbsR,b3753,K,Transcription,"DNA-binding transcriptional regulator, LacI/PurR family"
REL606,GCQD-3873,ECB_03639,rbsR,GCQD-3873-MONOMER,Not Assigned,K,Transcription,"DNA-binding transcriptional regulator, LacI/PurR family"
REL606,rbsR,ECB_03639,rbsR,GCQD-3873-MONOMER,Not Assigned,K,Transcription,"DNA-binding transcriptional regulator, LacI/PurR family"
MG1655,rbsZ,ECK4661,rbsZ,small regulatory RNA RbsZ,b4804,Not Assigned,Not Assigned,Not Assigned
MG1655,rbsZ,ECK4661,rbsZ,small regulatory RNA RbsZ,b4804,Not Assigned,Not Assigned,Not Assigned
MG1655,ydaC,ECK1344,rcbA,Rac prophage; double-strand break reduction protein,b1347,Not Assigned,Not Assigned,Not Assigned
MG1655,rcbA,ECK1344,rcbA,Rac prophage; double-strand break reduction protein,b1347,Not Assigned,Not Assigned,Not Assigned
REL606,ydaC,ECB_01324,rcbA,GCQD-1524-MONOMER,Not Assigned,Not Assigned,Not Assigned,Not Assigned
REL606,rcbA,ECB_01324,rcbA,GCQD-1524-MONOMER,Not Assigned,Not Assigned,Not Assigned,Not Assigned
MG1655,ybjK,ECK0836,rcdA,RcdA,b0846,K,Transcription,DNA-binding transcriptional regulator YbjK
MG1655,rcdA,ECK0836,rcdA,RcdA,b0846,K,Transcription,DNA-binding transcriptional regulator YbjK
REL606,ybjK,ECB_00813,rcdA,GCQD-1011-MONOMER,Not Assigned,K,Transcription,DNA-binding transcriptional regulator YbjK
REL606,rcdA,ECB_00813,rcdA,GCQD-1011-MONOMER,Not Assigned,K,Transcription,DNA-binding transcriptional regulator YbjK
MG1655,yhjC,ECK3506,rcdB,putative DNA-binding transcriptional regulator YhjC,b3521,K,Transcription,"DNA-binding transcriptional regulator, LysR family"
MG1655,rcdB,ECK3506,rcdB,putative DNA-binding transcriptional regulator YhjC,b3521,K,Transcription,"DNA-binding transcriptional regulator, LysR family"
MG1655,ykgC,ECK0303,rclA,cupric reductase RclA,b0304,C,Energy production and conversion,Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase
MG1655,rclA,ECK0303,rclA,cupric reductase RclA,b0304,C,Energy production and conversion,Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase
REL606,ykgC,ECB_00260,rclA,GCQD-446-MONOMER,Not Assigned,C,Energy production and conversion,Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase
REL606,rclA,ECB_00260,rclA,GCQD-446-MONOMER,Not Assigned,C,Energy production and conversion,Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase
MG1655,ykgI,ECK0302,rclB,DUF1471 domain-containing protein RclB,b0303,Not Assigned,Not Assigned,Not Assigned
MG1655,rclB,ECK0302,rclB,DUF1471 domain-containing protein RclB,b0303,Not Assigned,Not Assigned,Not Assigned
REL606,ykgI,ECB_00259,rclB,GCQD-445-MONOMER,Not Assigned,Not Assigned,Not Assigned,Not Assigned
REL606,rclB,ECB_00259,rclB,GCQD-445-MONOMER,Not Assigned,Not Assigned,Not Assigned,Not Assigned
MG1655,ykgB,ECK0301,rclC,DUF417 domain-containing inner membrane protein RclC,b0301,V,Defense mechanisms,"Reactive chlorine resistance protein RclC/YkgB, DUF417 family"
MG1655,rclC,ECK0301,rclC,DUF417 domain-containing inner membrane protein RclC,b0301,V,Defense mechanisms,"Reactive chlorine resistance protein RclC/YkgB, DUF417 family"
REL606,ykgB,ECB_00258,rclC,GCQD-444-MONOMER,Not Assigned,V,Defense mechanisms,"Reactive chlorine resistance protein RclC/YkgB, DUF417 family"
REL606,rclC,ECB_00258,rclC,GCQD-444-MONOMER,Not Assigned,V,Defense mechanisms,"Reactive chlorine resistance protein RclC/YkgB, DUF417 family"
MG1655,ykgD,ECK0304,rclR,DNA-binding transcriptional activator RclR,b0305,K,Transcription,AraC-type DNA-binding domain and AraC-containing proteins
MG1655,rclR,ECK0304,rclR,DNA-binding transcriptional activator RclR,b0305,K,Transcription,AraC-type DNA-binding domain and AraC-containing proteins
REL606,ykgD,ECB_00261,rclR,GCQD-447-MONOMER,Not Assigned,K,Transcription,AraC-type DNA-binding domain and AraC-containing proteins
REL606,rclR,ECB_00261,rclR,GCQD-447-MONOMER,Not Assigned,K,Transcription,AraC-type DNA-binding domain and AraC-containing proteins
MG1655,yohM,ECK2099,rcnA,Ni<sup>2+</sup>/Co<sup>2+</sup> exporter,b2106,P,Inorganic ion transport and metabolism,"ABC-type nickel/cobalt efflux system, permease component RcnA"
MG1655,rcnA,ECK2099,rcnA,Ni<sup>2+</sup>/Co<sup>2+</sup> exporter,b2106,P,Inorganic ion transport and metabolism,"ABC-type nickel/cobalt efflux system, permease component RcnA"
MG1655,yohN,ECK2100,rcnB,periplasmic protein involved in nickel/cobalt export,b2107,P,Inorganic ion transport and metabolism,Periplasmic regulator RcnB of Ni and Co efflux
MG1655,rcnB,ECK2100,rcnB,periplasmic protein involved in nickel/cobalt export,b2107,P,Inorganic ion transport and metabolism,Periplasmic regulator RcnB of Ni and Co efflux
MG1655,yohL,ECK2098,rcnR,DNA-binding transcriptional repressor RcnR,b2105,K,Transcription,"DNA-binding transcriptional regulator, FrmR family"
MG1655,rcnR,ECK2098,rcnR,DNA-binding transcriptional repressor RcnR,b2105,K,Transcription,"DNA-binding transcriptional regulator, FrmR family"
MG1655,cpsR,ECK1949,rcsA,DNA-binding transcriptional activator RcsA,b1951,K,Transcription,"DNA-binding transcriptional regulator, CsgD family"
MG1655,rcsA,ECK1949,rcsA,DNA-binding transcriptional activator RcsA,b1951,K,Transcription,"DNA-binding transcriptional regulator, CsgD family"
MG1655,rcsB,ECK2210,rcsB,RcsB-acetylated // DNA-binding transcriptional dual regulator RcsB-phosphorylated // DNA-binding transcriptional activator RcsB,b2217,K,Transcription,"DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains"
MG1655,rcsB,ECK2210,rcsB,RcsB-acetylated // DNA-binding transcriptional dual regulator RcsB-phosphorylated // DNA-binding transcriptional activator RcsB,b2217,K,Transcription,"DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains"
